instance densityA densityB
mcs30_m3Dr6_s25_AB08 0.105 0.101667
mcs30_m3Dr6_s25_AB09 0.106667 0.105
mcs30_m3Dr6_s30_AB00 0.0908046 0.0896552
mcs30_m3Dr6_s30_AB01 0.0908046 0.0896552
mcs30_m3Dr6_s30_AB02 0.0908046 0.0885057
mcs30_m3Dr6_s30_AB03 0.0908046 0.0908046
mcs30_m3Dr6_s30_AB04 0.0908046 0.0896552
mcs30_m3Dr6_s30_AB05 0.0896552 0.0896552
mcs30_m3Dr6_s30_AB06 0.0908046 0.0908046
mcs30_m3Dr6_s30_AB07 0.0908046 0.0896552
mcs30_m3Dr6_s30_AB08 0.0908046 0.0896552
mcs30_m3Dr6_s30_AB09 0.0908046 0.0862069
mcs30_m3Dr6_s40_AB00 0.0692308 0.0685897
mcs30_m3Dr6_s40_AB01 0.0692308 0.0685897
mcs30_m3Dr6_s40_AB02 0.0692308 0.0692308
mcs30_m3Dr6_s40_AB03 0.0692308 0.0692308
mcs30_m3Dr6_s40_AB04 0.0685897 0.0679487
mcs30_m3Dr6_s40_AB05 0.0692308 0.0679487
mcs30_m3Dr6_s40_AB06 0.0692308 0.0692308
mcs30_m3Dr6_s40_AB07 0.0692308 0.0679487
mcs30_m3Dr6_s40_AB08 0.0692308 0.0685897
mcs30_m3Dr6_s40_AB09 0.0692308 0.0692308
mcs30_m3Dr6_s70_AB00 0.0416149 0.0416149
mcs30_m3Dr6_s70_AB01 0.0416149 0.0414079
mcs30_m3Dr6_s70_AB02 0.0416149 0.0416149
mcs30_m3Dr6_s70_AB03 0.0416149 0.0416149
mcs30_m3Dr6_s70_AB04 0.0416149 0.0416149
mcs30_m3Dr6_s70_AB05 0.0416149 0.0414079
mcs30_m3Dr6_s70_AB06 0.0416149 0.0416149
mcs30_m3Dr6_s70_AB07 0.0416149 0.0412008
mcs30_m3Dr6_s70_AB08 0.0416149 0.0412008
mcs30_m3Dr6_s70_AB09 0.0416149 0.0409938
mcs30_m3Dr6_s80_AB00 0.0367089 0.0365506
mcs30_m3Dr6_s80_AB01 0.0367089 0.0362342
mcs30_m3Dr6_s80_AB02 0.0367089 0.0365506
mcs30_m3Dr6_s80_AB03 0.0367089 0.0362342
mcs30_m3Dr6_s80_AB04 0.0367089 0.0360759
mcs30_m3Dr6_s80_AB05 0.0367089 0.0365506
mcs30_m3Dr6_s80_AB06 0.0367089 0.0365506
mcs30_m3Dr6_s80_AB07 0.0367089 0.0365506
mcs30_m3Dr6_s80_AB08 0.0367089 0.0365506
mcs30_m3Dr6_s80_AB09 0.0367089 0.0363924
mcs30_m3Dr6_s90_AB00 0.032834 0.0327091
mcs30_m3Dr6_s90_AB01 0.032834 0.0327091
mcs30_m3Dr6_s90_AB02 0.032834 0.032834
mcs30_m3Dr6_s90_AB03 0.032834 0.0327091
mcs30_m3Dr6_s90_AB04 0.032834 0.032834
mcs30_m3Dr6_s90_AB05 0.032834 0.0325843
mcs30_m3Dr6_s90_AB06 0.032834 0.0327091
mcs30_m3Dr6_s90_AB07 0.032834 0.0325843
mcs30_m3Dr6_s90_AB08 0.032834 0.032834
mcs30_m3Dr6_s90_AB09 0.032834 0.0327091
mcs30_m4D_s50_AB00 0.0355102 0.0355102
mcs30_m4D_s50_AB01 0.0355102 0.0355102
mcs30_m4D_s50_AB02 0.0355102 0.0355102
mcs30_m4D_s50_AB03 0.0355102 0.0355102
mcs30_m4D_s50_AB04 0.0355102 0.0355102
mcs30_m4D_s50_AB05 0.0355102 0.0355102
mcs30_m4D_s50_AB06 0.0355102 0.0355102
mcs30_m4D_s50_AB07 0.0355102 0.0355102
mcs30_m4D_s50_AB08 0.0355102 0.0355102
mcs30_m4D_s50_AB09 0.0355102 0.0355102
mcs30_m4D_s60_AB00 0.0288136 0.0288136
mcs30_m4D_s60_AB01 0.0288136 0.0288136
mcs30_m4D_s60_AB02 0.0288136 0.0288136
mcs30_m4D_s60_AB03 0.0288136 0.0288136
mcs30_m4D_s60_AB04 0.0288136 0.0288136
mcs30_m4D_s60_AB05 0.0288136 0.0288136
mcs30_m4D_s60_AB06 0.0288136 0.0288136
mcs30_m4D_s60_AB07 0.0288136 0.0288136
mcs30_m4D_s60_AB08 0.0288136 0.0288136
mcs30_m4D_s60_AB09 0.0288136 0.0288136
mcs30_m4D_s70_AB00 0.0244306 0.0244306
mcs30_m4D_s70_AB01 0.0244306 0.0244306
mcs30_m4D_s70_AB02 0.0244306 0.0244306
mcs30_m4D_s70_AB03 0.0244306 0.0244306
mcs30_m4D_s70_AB04 0.0244306 0.0244306
mcs30_m4D_s70_AB05 0.0244306 0.0244306
mcs30_m4D_s70_AB06 0.0244306 0.0244306
mcs30_m4D_s70_AB07 0.0244306 0.0244306
mcs30_m4D_s70_AB08 0.0244306 0.0244306
mcs30_m4D_s70_AB09 0.0244306 0.0244306
mcs30_m4D_s80_AB00 0.0207278 0.0207278
mcs30_m4D_s80_AB01 0.0207278 0.0207278
mcs30_m4D_s80_AB02 0.0207278 0.0207278
mcs30_m4D_s80_AB03 0.0207278 0.0207278
mcs30_m4D_s80_AB04 0.0207278 0.0207278
mcs30_m4D_s80_AB05 0.0207278 0.0207278
mcs30_m4D_s80_AB06 0.0207278 0.0207278
mcs30_m4D_s80_AB07 0.0207278 0.0207278
mcs30_m4D_s80_AB08 0.0207278 0.0207278
mcs30_m4D_s80_AB09 0.0207278 0.0207278
mcs30_m4D_s90_AB00 0.0182272 0.0182272
mcs30_m4D_s90_AB01 0.0182272 0.0182272
mcs30_m4D_s90_AB02 0.0182272 0.0182272
mcs30_m4D_s90_AB03 0.0182272 0.0182272
mcs30_m4D_s90_AB04 0.0182272 0.0182272
mcs30_m4D_s90_AB05 0.0182272 0.0182272
mcs30_m4D_s90_AB06 0.0182272 0.0182272
mcs30_m4D_s90_AB07 0.0182272 0.0182272
mcs30_m4D_s90_AB08 0.0182272 0.0182272
mcs30_m4D_s90_AB09 0.0182272 0.0182272
mcs30_m4Dr2_s50_AB00 0.0395918 0.0395918
mcs30_m4Dr2_s50_AB01 0.0395918 0.0395918
mcs30_m4Dr2_s50_AB02 0.0395918 0.0395918
mcs30_m4Dr2_s50_AB03 0.0395918 0.0395918
mcs30_m4Dr2_s50_AB04 0.0395918 0.0395918
mcs30_m4Dr2_s50_AB05 0.0395918 0.0395918
mcs30_m4Dr2_s50_AB06 0.0395918 0.0391837
mcs30_m4Dr2_s50_AB07 0.0395918 0.0395918
mcs30_m4Dr2_s50_AB08 0.0395918 0.0395918
mcs30_m4Dr2_s50_AB09 0.0395918 0.0391837
mcs30_m4Dr2_s60_AB00 0.0322034 0.0322034
mcs30_m4Dr2_s60_AB01 0.0322034 0.0322034
mcs30_m4Dr2_s60_AB02 0.0322034 0.0322034
mcs30_m4Dr2_s60_AB03 0.0322034 0.0322034
mcs30_m4Dr2_s60_AB04 0.0322034 0.0322034
mcs30_m4Dr2_s60_AB05 0.0322034 0.0319209
mcs30_m4Dr2_s60_AB06 0.0322034 0.0322034
mcs30_m4Dr2_s60_AB07 0.0322034 0.0322034
mcs30_m4Dr2_s60_AB08 0.0322034 0.0322034
mcs30_m4Dr2_s60_AB09 0.0322034 0.0319209
mcs30_m4Dr2_s70_AB00 0.0273292 0.0273292
mcs30_m4Dr2_s70_AB01 0.0271222 0.0271222
mcs30_m4Dr2_s70_AB02 0.0273292 0.0271222
mcs30_m4Dr2_s70_AB03 0.0273292 0.0273292
mcs30_m4Dr2_s70_AB04 0.0273292 0.0273292
mcs30_m4Dr2_s70_AB05 0.0273292 0.0273292
mcs30_m4Dr2_s70_AB06 0.0273292 0.0271222
mcs30_m4Dr2_s70_AB07 0.0273292 0.0271222
mcs30_m4Dr2_s70_AB08 0.0273292 0.0273292
mcs30_m4Dr2_s70_AB09 0.0273292 0.0273292
mcs30_m4Dr2_s80_AB00 0.0232595 0.0232595
mcs30_m4Dr2_s80_AB01 0.0232595 0.0231013
mcs30_m4Dr2_s80_AB02 0.0232595 0.0232595
mcs30_m4Dr2_s80_AB03 0.0232595 0.0232595
mcs30_m4Dr2_s80_AB04 0.0232595 0.0232595
mcs30_m4Dr2_s80_AB05 0.0232595 0.0232595
mcs30_m4Dr2_s80_AB06 0.0232595 0.0232595
mcs30_m4Dr2_s80_AB07 0.0231013 0.022943
mcs30_m4Dr2_s80_AB08 0.0232595 0.0232595
mcs30_m4Dr2_s80_AB09 0.0232595 0.0232595
mcs30_m4Dr2_s90_AB00 0.0204744 0.0203496
mcs30_m4Dr2_s90_AB01 0.0204744 0.0204744
mcs30_m4Dr2_s90_AB02 0.0204744 0.0204744
mcs30_m4Dr2_s90_AB03 0.0204744 0.0204744
mcs30_m4Dr2_s90_AB04 0.0204744 0.0204744
mcs30_m4Dr2_s90_AB05 0.0204744 0.0203496
mcs30_m4Dr2_s90_AB06 0.0204744 0.0203496
mcs30_m4Dr2_s90_AB07 0.0204744 0.0203496
mcs30_m4Dr2_s90_AB08 0.0204744 0.0204744
mcs30_m4Dr2_s90_AB09 0.0204744 0.0204744
mcs30_m4Dr4_s50_AB00 0.0436735 0.0436735
mcs30_m4Dr4_s50_AB01 0.0436735 0.0436735
mcs30_m4Dr4_s50_AB02 0.0436735 0.0436735
mcs30_m4Dr4_s50_AB03 0.0436735 0.0432653
mcs30_m4Dr4_s50_AB04 0.0436735 0.0432653
mcs30_m4Dr4_s50_AB05 0.0436735 0.0428571
mcs30_m4Dr4_s50_AB06 0.0436735 0.0432653
mcs30_m4Dr4_s50_AB07 0.0436735 0.0428571
mcs30_m4Dr4_s50_AB08 0.0436735 0.042449
mcs30_m4Dr4_s50_AB09 0.0436735 0.0432653
mcs30_m4Dr4_s60_AB00 0.0355932 0.0353107
mcs30_m4Dr4_s60_AB01 0.0355932 0.0355932
mcs30_m4Dr4_s60_AB02 0.0355932 0.0353107
mcs30_m4Dr4_s60_AB03 0.0355932 0.0353107
mcs30_m4Dr4_s60_AB04 0.0355932 0.0353107
mcs30_m4Dr4_s60_AB05 0.0355932 0.0353107
mcs30_m4Dr4_s60_AB06 0.0355932 0.0353107
mcs30_m4Dr4_s60_AB07 0.0355932 0.0353107
mcs30_m4Dr4_s60_AB08 0.0355932 0.0353107
mcs30_m4Dr4_s60_AB09 0.0355932 0.0353107
mcs30_m4Dr4_s70_AB00 0.0302277 0.0298137
mcs30_m4Dr4_s70_AB01 0.0302277 0.0302277
mcs30_m4Dr4_s70_AB02 0.0302277 0.0300207
mcs30_m4Dr4_s70_AB03 0.0302277 0.0302277
mcs30_m4Dr4_s70_AB04 0.0302277 0.0300207
mcs30_m4Dr4_s70_AB05 0.0302277 0.0300207
mcs30_m4Dr4_s70_AB06 0.0302277 0.0300207
mcs30_m4Dr4_s70_AB07 0.0302277 0.0302277
mcs30_m4Dr4_s70_AB08 0.0302277 0.0300207
mcs30_m4Dr4_s70_AB09 0.0302277 0.0302277
mcs30_m4Dr4_s80_AB00 0.0257911 0.0254747
mcs30_m4Dr4_s80_AB01 0.0257911 0.0256329
mcs30_m4Dr4_s80_AB02 0.0257911 0.0256329
mcs30_m4Dr4_s80_AB03 0.0257911 0.0256329
mcs30_m4Dr4_s80_AB04 0.0257911 0.0257911
mcs30_m4Dr4_s80_AB05 0.0257911 0.0254747
mcs30_m4Dr4_s80_AB06 0.0257911 0.0254747
mcs30_m4Dr4_s80_AB07 0.0257911 0.0256329
mcs30_m4Dr4_s80_AB08 0.0257911 0.0254747
mcs30_m4Dr4_s80_AB09 0.0257911 0.0256329
mcs30_m4Dr4_s90_AB00 0.0227216 0.0227216
mcs30_m4Dr4_s90_AB01 0.0227216 0.0222222
mcs30_m4Dr4_s90_AB02 0.0227216 0.0225968
mcs30_m4Dr4_s90_AB03 0.0227216 0.0227216
mcs30_m4Dr4_s90_AB04 0.0227216 0.0225968
mcs30_m4Dr4_s90_AB05 0.0227216 0.0224719
mcs30_m4Dr4_s90_AB06 0.0227216 0.0225968
mcs30_m4Dr4_s90_AB07 0.0227216 0.0225968
mcs30_m4Dr4_s90_AB08 0.0227216 0.0225968
mcs30_m4Dr4_s90_AB09 0.0227216 0.0224719
mcs30_m4Dr6_s50_AB00 0.0477551 0.0473469
mcs30_m4Dr6_s50_AB01 0.0477551 0.0473469
mcs30_m4Dr6_s50_AB02 0.0477551 0.0469388
mcs30_m4Dr6_s50_AB03 0.0477551 0.0469388
mcs30_m4Dr6_s50_AB04 0.0477551 0.0477551
mcs30_m4Dr6_s50_AB05 0.0477551 0.0477551
mcs30_m4Dr6_s50_AB06 0.0477551 0.0469388
mcs30_m4Dr6_s50_AB07 0.0477551 0.0477551
mcs30_m4Dr6_s50_AB08 0.0477551 0.0473469
mcs30_m4Dr6_s50_AB09 0.0477551 0.0473469
mcs30_m4Dr6_s60_AB00 0.0389831 0.0381356
mcs30_m4Dr6_s60_AB01 0.0387006 0.0381356
mcs30_m4Dr6_s60_AB02 0.0389831 0.0384181
mcs30_m4Dr6_s60_AB03 0.0389831 0.0387006
mcs30_m4Dr6_s60_AB04 0.0389831 0.0387006
mcs30_m4Dr6_s60_AB05 0.0389831 0.0387006
mcs30_m4Dr6_s60_AB06 0.0389831 0.0384181
mcs30_m4Dr6_s60_AB07 0.0389831 0.0381356
mcs30_m4Dr6_s60_AB08 0.0389831 0.0387006
mcs30_m4Dr6_s60_AB09 0.0389831 0.0387006
mcs30_m4Dr6_s70_AB00 0.0331263 0.0329193
mcs30_m4Dr6_s70_AB01 0.0331263 0.0329193
mcs30_m4Dr6_s70_AB02 0.0331263 0.0327122
mcs30_m4Dr6_s70_AB03 0.0331263 0.0329193
mcs30_m4Dr6_s70_AB04 0.0331263 0.0327122
mcs30_m4Dr6_s70_AB05 0.0331263 0.0329193
mcs30_m4Dr6_s70_AB06 0.0331263 0.0329193
mcs30_m4Dr6_s70_AB07 0.0331263 0.0325052
mcs30_m4Dr6_s70_AB08 0.0331263 0.0329193
mcs30_m4Dr6_s70_AB09 0.0331263 0.0325052
mcs30_m4Dr6_s80_AB00 0.0283228 0.0283228
mcs30_m4Dr6_s80_AB01 0.0283228 0.0283228
mcs30_m4Dr6_s80_AB02 0.0283228 0.0283228
mcs30_m4Dr6_s80_AB03 0.0281646 0.0278481
mcs30_m4Dr6_s80_AB04 0.0283228 0.0281646
mcs30_m4Dr6_s80_AB05 0.0283228 0.0280063
mcs30_m4Dr6_s80_AB06 0.0283228 0.0281646
mcs30_m4Dr6_s80_AB07 0.0283228 0.0281646
mcs30_m4Dr6_s80_AB08 0.0283228 0.0281646
mcs30_m4Dr6_s80_AB09 0.0283228 0.0281646
mcs30_m4Dr6_s90_AB00 0.0249688 0.0244694
mcs30_m4Dr6_s90_AB01 0.0249688 0.0248439
mcs30_m4Dr6_s90_AB02 0.0249688 0.0245943
mcs30_m4Dr6_s90_AB03 0.0249688 0.0249688
mcs30_m4Dr6_s90_AB04 0.0249688 0.0248439
mcs30_m4Dr6_s90_AB05 0.0249688 0.0249688
mcs30_m4Dr6_s90_AB06 0.0249688 0.0248439
mcs30_m4Dr6_s90_AB07 0.0249688 0.0248439
mcs30_m4Dr6_s90_AB08 0.0249688 0.0248439
mcs30_m4Dr6_s90_AB09 0.0249688 0.0249688
mcs30_r001_s100_AB00 0.0121212 0.0121212
mcs30_r001_s100_AB01 0.0121212 0.0121212
mcs30_r001_s100_AB02 0.0121212 0.0121212
mcs30_r001_s100_AB03 0.0121212 0.0121212
mcs30_r001_s100_AB04 0.0121212 0.0121212
mcs30_r001_s100_AB05 0.0121212 0.0121212
mcs30_r001_s100_AB06 0.0121212 0.0121212
mcs30_r001_s100_AB07 0.0121212 0.0121212
mcs30_r001_s100_AB08 0.0121212 0.0121212
mcs30_r001_s100_AB09 0.0121212 0.0121212
mcs30_r005_s100_AB00 0.049899 0.049899
mcs30_r005_s100_AB01 0.049899 0.049899
mcs30_r005_s100_AB02 0.049899 0.049899
mcs30_r005_s100_AB03 0.049899 0.049899
mcs30_r005_s100_AB04 0.049899 0.049899
mcs30_r005_s100_AB05 0.049899 0.049899
mcs30_r005_s100_AB06 0.049899 0.049899
mcs30_r005_s100_AB07 0.049899 0.049899
mcs30_r005_s100_AB08 0.049899 0.049899
mcs30_r005_s100_AB09 0.049899 0.049899
mcs30_r005_s20_AB00 0.0605263 0.0605263
mcs30_r005_s20_AB01 0.0605263 0.0605263
mcs30_r005_s20_AB02 0.0605263 0.0605263
mcs30_r005_s20_AB03 0.0605263 0.0605263
mcs30_r005_s20_AB04 0.0605263 0.0605263
mcs30_r005_s20_AB05 0.0605263 0.0605263
mcs30_r005_s20_AB06 0.0605263 0.0605263
mcs30_r005_s20_AB07 0.0605263 0.0605263
mcs30_r005_s20_AB08 0.0605263 0.0605263
mcs30_r005_s20_AB09 0.0605263 0.0605263
mcs30_r005_s25_AB00 0.0566667 0.0566667
mcs30_r005_s25_AB01 0.0566667 0.0566667
mcs30_r005_s25_AB02 0.0566667 0.0566667
mcs30_r005_s25_AB03 0.0566667 0.0566667
mcs30_r005_s25_AB04 0.0566667 0.0566667
mcs30_r005_s25_AB05 0.0566667 0.0566667
mcs30_r005_s25_AB06 0.0566667 0.0566667
mcs30_r005_s25_AB07 0.0566667 0.0566667
mcs30_r005_s25_AB08 0.0566667 0.0566667
mcs30_r005_s25_AB09 0.0566667 0.0566667
mcs30_r005_s30_AB00 0.0551724 0.0551724
mcs30_r005_s30_AB01 0.0551724 0.0551724
mcs30_r005_s30_AB02 0.0551724 0.0551724
mcs30_r005_s30_AB03 0.0551724 0.0551724
mcs30_r005_s30_AB04 0.0551724 0.0551724
mcs30_r005_s30_AB05 0.0551724 0.0551724
mcs30_r005_s30_AB06 0.0551724 0.0551724
mcs30_r005_s30_AB07 0.0551724 0.0551724
mcs30_r005_s30_AB08 0.0551724 0.0551724
mcs30_r005_s30_AB09 0.0551724 0.0551724
mcs30_r005_s35_AB00 0.0537815 0.0537815
mcs30_r005_s35_AB01 0.0537815 0.0537815
mcs30_r005_s35_AB02 0.0537815 0.0537815
mcs30_r005_s35_AB03 0.0537815 0.0537815
mcs30_r005_s35_AB04 0.0537815 0.0537815
mcs30_r005_s35_AB05 0.0537815 0.0537815
mcs30_r005_s35_AB06 0.0537815 0.0537815
mcs30_r005_s35_AB07 0.0537815 0.0537815
mcs30_r005_s35_AB08 0.0537815 0.0537815
mcs30_r005_s35_AB09 0.0537815 0.0537815
mcs30_r005_s40_AB00 0.0532051 0.0532051
mcs30_r005_s40_AB01 0.0532051 0.0532051
mcs30_r005_s40_AB02 0.0532051 0.0532051
mcs30_r005_s40_AB03 0.0532051 0.0532051
mcs30_r005_s40_AB04 0.0532051 0.0532051
mcs30_r005_s40_AB05 0.0532051 0.0532051
mcs30_r005_s40_AB06 0.0532051 0.0532051
mcs30_r005_s40_AB07 0.0532051 0.0532051
mcs30_r005_s40_AB08 0.0532051 0.0532051
mcs30_r005_s40_AB09 0.0532051 0.0532051
mcs30_r005_s50_AB00 0.0514286 0.0514286
mcs30_r005_s50_AB01 0.0514286 0.0514286
mcs30_r005_s50_AB02 0.0514286 0.0514286
mcs30_r005_s50_AB03 0.0514286 0.0514286
mcs30_r005_s50_AB04 0.0514286 0.0514286
mcs30_r005_s50_AB05 0.0514286 0.0514286
mcs30_r005_s50_AB06 0.0514286 0.0514286
mcs30_r005_s50_AB07 0.0514286 0.0514286
mcs30_r005_s50_AB08 0.0514286 0.0514286
mcs30_r005_s50_AB09 0.0514286 0.0514286
mcs30_r005_s60_AB00 0.050565 0.050565
mcs30_r005_s60_AB01 0.050565 0.050565
mcs30_r005_s60_AB02 0.050565 0.050565
mcs30_r005_s60_AB03 0.050565 0.050565
mcs30_r005_s60_AB04 0.050565 0.050565
mcs30_r005_s60_AB05 0.050565 0.050565
mcs30_r005_s60_AB06 0.050565 0.050565
mcs30_r005_s60_AB07 0.050565 0.050565
mcs30_r005_s60_AB08 0.050565 0.050565
mcs30_r005_s60_AB09 0.050565 0.050565
mcs30_r005_s70_AB00 0.0496894 0.0496894
mcs30_r005_s70_AB01 0.0496894 0.0496894
mcs30_r005_s70_AB02 0.0496894 0.0496894
mcs30_r005_s70_AB03 0.0496894 0.0496894
mcs30_r005_s70_AB04 0.0496894 0.0496894
mcs30_r005_s70_AB05 0.0496894 0.0496894
mcs30_r005_s70_AB06 0.0496894 0.0496894
mcs30_r005_s70_AB07 0.0496894 0.0496894
mcs30_r005_s70_AB08 0.0496894 0.0496894
mcs30_r005_s70_AB09 0.0496894 0.0496894
mcs30_r005_s80_AB00 0.0498418 0.0498418
mcs30_r005_s80_AB01 0.0498418 0.0498418
mcs30_r005_s80_AB02 0.0498418 0.0498418
mcs30_r005_s80_AB03 0.0498418 0.0498418
mcs30_r005_s80_AB04 0.0498418 0.0498418
mcs30_r005_s80_AB05 0.0498418 0.0498418
mcs30_r005_s80_AB06 0.0498418 0.0498418
mcs30_r005_s80_AB07 0.0498418 0.0498418
mcs30_r005_s80_AB08 0.0498418 0.0498418
mcs30_r005_s80_AB09 0.0498418 0.0498418
mcs30_r005_s90_AB00 0.0498127 0.0498127
mcs30_r005_s90_AB01 0.0498127 0.0498127
mcs30_r005_s90_AB02 0.0498127 0.0498127
mcs30_r005_s90_AB03 0.0498127 0.0498127
mcs30_r005_s90_AB04 0.0498127 0.0498127
mcs30_r005_s90_AB05 0.0498127 0.0498127
mcs30_r005_s90_AB06 0.0498127 0.0498127
mcs30_r005_s90_AB07 0.0498127 0.0498127
mcs30_r005_s90_AB08 0.0498127 0.0498127
mcs30_r005_s90_AB09 0.0498127 0.0498127
mcs30_r01_s100_AB00 0.099899 0.099899
mcs30_r01_s100_AB01 0.099899 0.099899
mcs30_r01_s100_AB02 0.099899 0.099899
mcs30_r01_s100_AB03 0.099899 0.099899
mcs30_r01_s100_AB04 0.099899 0.099899
mcs30_r01_s100_AB05 0.099899 0.099899
mcs30_r01_s100_AB06 0.099899 0.099899
mcs30_r01_s100_AB07 0.099899 0.099899
mcs30_r01_s100_AB08 0.099899 0.099899
mcs30_r01_s100_AB09 0.099899 0.099899
mcs30_r01_s10_AB00 0.122222 0.122222
mcs30_r01_s10_AB01 0.122222 0.122222
mcs30_r01_s10_AB02 0.122222 0.122222
mcs30_r01_s10_AB03 0.122222 0.122222
mcs30_r01_s10_AB04 0.122222 0.122222
mcs30_r01_s10_AB05 0.122222 0.122222
mcs30_r01_s10_AB06 0.122222 0.122222
mcs30_r01_s10_AB07 0.122222 0.122222
mcs30_r01_s10_AB08 0.122222 0.122222
mcs30_r01_s10_AB09 0.122222 0.122222
mcs30_r01_s15_AB00 0.109524 0.109524
mcs30_r01_s15_AB01 0.109524 0.109524
mcs30_r01_s15_AB02 0.109524 0.109524
mcs30_r01_s15_AB03 0.109524 0.109524
mcs30_r01_s15_AB04 0.109524 0.109524
mcs30_r01_s15_AB05 0.109524 0.109524
mcs30_r01_s15_AB06 0.109524 0.109524
mcs30_r01_s15_AB07 0.109524 0.109524
mcs30_r01_s15_AB08 0.109524 0.109524
mcs30_r01_s15_AB09 0.109524 0.109524
mcs30_r01_s20_AB00 0.105263 0.105263
mcs30_r01_s20_AB01 0.105263 0.105263
mcs30_r01_s20_AB02 0.105263 0.105263
mcs30_r01_s20_AB03 0.105263 0.105263
mcs30_r01_s20_AB04 0.105263 0.105263
mcs30_r01_s20_AB05 0.105263 0.105263
mcs30_r01_s20_AB06 0.105263 0.105263
mcs30_r01_s20_AB07 0.105263 0.105263
mcs30_r01_s20_AB08 0.105263 0.105263
mcs30_r01_s20_AB09 0.105263 0.105263
mcs30_r01_s25_AB00 0.103333 0.103333
mcs30_r01_s25_AB01 0.103333 0.103333
mcs30_r01_s25_AB02 0.103333 0.103333
mcs30_r01_s25_AB03 0.103333 0.103333
mcs30_r01_s25_AB04 0.103333 0.103333
mcs30_r01_s25_AB05 0.103333 0.103333
mcs30_r01_s25_AB06 0.103333 0.103333
mcs30_r01_s25_AB07 0.103333 0.103333
mcs30_r01_s25_AB08 0.103333 0.103333
mcs30_r01_s25_AB09 0.103333 0.103333
mcs30_r01_s30_AB00 0.101149 0.101149
mcs30_r01_s30_AB01 0.101149 0.101149
mcs30_r01_s30_AB02 0.101149 0.101149
mcs30_r01_s30_AB03 0.101149 0.101149
mcs30_r01_s30_AB04 0.101149 0.101149
mcs30_r01_s30_AB05 0.101149 0.101149
mcs30_r01_s30_AB06 0.101149 0.101149
mcs30_r01_s30_AB07 0.101149 0.101149
mcs30_r01_s30_AB08 0.101149 0.101149
mcs30_r01_s30_AB09 0.101149 0.101149
mcs30_r01_s35_AB00 0.1 0.1
mcs30_r01_s35_AB01 0.1 0.1
mcs30_r01_s35_AB02 0.1 0.1
mcs30_r01_s35_AB03 0.1 0.1
mcs30_r01_s35_AB04 0.1 0.1
mcs30_r01_s35_AB05 0.1 0.1
mcs30_r01_s35_AB06 0.1 0.1
mcs30_r01_s35_AB07 0.1 0.1
mcs30_r01_s35_AB08 0.1 0.1
mcs30_r01_s35_AB09 0.1 0.1
mcs30_r01_s40_AB00 0.099359 0.099359
mcs30_r01_s40_AB01 0.099359 0.099359
mcs30_r01_s40_AB02 0.099359 0.099359
mcs30_r01_s40_AB03 0.099359 0.099359
mcs30_r01_s40_AB04 0.099359 0.099359
mcs30_r01_s40_AB05 0.099359 0.099359
mcs30_r01_s40_AB06 0.099359 0.099359
mcs30_r01_s40_AB07 0.099359 0.099359
mcs30_r01_s40_AB08 0.099359 0.099359
mcs30_r01_s40_AB09 0.099359 0.099359
mcs30_r01_s50_AB00 0.0995918 0.0995918
mcs30_r01_s50_AB01 0.0995918 0.0995918
mcs30_r01_s50_AB02 0.0995918 0.0995918
mcs30_r01_s50_AB03 0.0995918 0.0995918
mcs30_r01_s50_AB04 0.0995918 0.0995918
mcs30_r01_s50_AB05 0.0995918 0.0995918
mcs30_r01_s50_AB06 0.0995918 0.0995918
mcs30_r01_s50_AB07 0.0995918 0.0995918
mcs30_r01_s50_AB08 0.0995918 0.0995918
mcs30_r01_s50_AB09 0.0995918 0.0995918
mcs30_r01_s60_AB00 0.0997175 0.0997175
mcs30_r01_s60_AB01 0.0997175 0.0997175
mcs30_r01_s60_AB02 0.0997175 0.0997175
mcs30_r01_s60_AB03 0.0997175 0.0997175
mcs30_r01_s60_AB04 0.0997175 0.0997175
mcs30_r01_s60_AB05 0.0997175 0.0997175
mcs30_r01_s60_AB06 0.0997175 0.0997175
mcs30_r01_s60_AB07 0.0997175 0.0997175
mcs30_r01_s60_AB08 0.0997175 0.0997175
mcs30_r01_s60_AB09 0.0997175 0.0997175
mcs30_r01_s70_AB00 0.099793 0.099793
mcs30_r01_s70_AB01 0.099793 0.099793
mcs30_r01_s70_AB02 0.099793 0.099793
mcs30_r01_s70_AB03 0.099793 0.099793
mcs30_r01_s70_AB04 0.099793 0.099793
mcs30_r01_s70_AB05 0.099793 0.099793
mcs30_r01_s70_AB06 0.099793 0.099793
mcs30_r01_s70_AB07 0.099793 0.099793
mcs30_r01_s70_AB08 0.099793 0.099793
mcs30_r01_s70_AB09 0.099793 0.099793
mcs30_r01_s80_AB00 0.0998418 0.0998418
mcs30_r01_s80_AB01 0.0998418 0.0998418
mcs30_r01_s80_AB02 0.0998418 0.0998418
mcs30_r01_s80_AB03 0.0998418 0.0998418
mcs30_r01_s80_AB04 0.0998418 0.0998418
mcs30_r01_s80_AB05 0.0998418 0.0998418
mcs30_r01_s80_AB06 0.0998418 0.0998418
mcs30_r01_s80_AB07 0.0998418 0.0998418
mcs30_r01_s80_AB08 0.0998418 0.0998418
mcs30_r01_s80_AB09 0.0998418 0.0998418
mcs30_r01_s90_AB00 0.0998752 0.0998752
mcs30_r01_s90_AB01 0.0998752 0.0998752
mcs30_r01_s90_AB02 0.0998752 0.0998752
mcs30_r01_s90_AB03 0.0998752 0.0998752
